client_id,age,marital,job,credit_default,education,mortgage
16560,30,married,blue-collar,0,basic_6y,0
16561,27,single,blue-collar,0,high_school,1
16562,36,single,self-employed,0,university_degree,1
16563,49,divorced,self-employed,0,university_degree,1
16564,25,single,blue-collar,0,basic_9y,1
16565,26,single,technician,0,professional_course,0
16566,26,single,admin_,0,university_degree,0
16567,49,married,unknown,0,university_degree,1
16568,34,married,blue-collar,unknown,high_school,1
16569,37,single,technician,0,university_degree,1
16570,29,married,blue-collar,0,,1
16571,24,married,admin_,0,university_degree,1
16572,39,married,blue-collar,unknown,basic_6y,0
16573,32,married,technician,0,professional_course,1
16574,53,divorced,entrepreneur,0,university_degree,0
16575,26,single,services,0,high_school,unknown
16576,31,married,blue-collar,0,basic_9y,0
16577,51,married,blue-collar,0,basic_4y,0
16578,34,married,blue-collar,0,basic_9y,1
16579,24,married,admin_,0,university_degree,1
16580,29,married,self-employed,unknown,professional_course,0
16581,25,single,blue-collar,0,basic_9y,1
16582,53,married,blue-collar,0,basic_4y,1
16583,59,divorced,retired,0,,0
16584,34,married,admin_,0,university_degree,0
16585,47,married,technician,0,professional_course,1
16586,27,single,services,0,university_degree,0
16587,24,single,services,0,basic_9y,1
16588,36,divorced,admin_,0,high_school,0
16589,28,single,blue-collar,unknown,basic_4y,0
16590,44,married,admin_,0,basic_6y,0
16591,42,married,admin_,0,university_degree,0
16592,40,divorced,admin_,0,high_school,0
16593,39,married,admin_,unknown,basic_6y,0
16594,31,single,blue-collar,0,basic_6y,0
16595,36,married,services,0,high_school,0
16596,24,married,technician,unknown,high_school,0
16597,48,married,services,0,basic_9y,0
16598,34,single,technician,0,professional_course,1
16599,25,married,services,0,high_school,0
16600,29,single,technician,0,university_degree,1
16601,39,married,services,unknown,high_school,1
16602,29,single,technician,0,university_degree,0
16603,30,married,management,0,university_degree,1
16604,31,single,technician,0,professional_course,0
16605,33,married,entrepreneur,0,basic_9y,1
16606,55,married,unknown,unknown,,1
16607,29,single,technician,0,university_degree,1
16608,33,married,blue-collar,unknown,basic_9y,0
16609,58,married,retired,unknown,basic_4y,0
16610,23,single,admin_,0,professional_course,1
16611,57,married,technician,unknown,basic_4y,0
16612,29,married,blue-collar,0,basic_9y,0
16613,27,single,services,0,university_degree,unknown
16614,43,married,management,0,,1
16615,50,divorced,self-employed,unknown,university_degree,1
16616,39,single,blue-collar,0,university_degree,0
16617,40,married,entrepreneur,unknown,basic_4y,1
16618,32,single,services,0,basic_9y,0
16619,26,single,admin_,0,university_degree,0
16620,48,divorced,technician,0,professional_course,1
16621,23,single,admin_,0,professional_course,1
16622,39,married,blue-collar,unknown,,1
16623,56,divorced,management,0,high_school,0
16624,31,married,blue-collar,0,high_school,0
16625,32,single,services,0,basic_9y,0
16626,30,married,blue-collar,0,basic_6y,1
16627,31,single,admin_,0,university_degree,1
16628,30,married,management,0,university_degree,1
16629,32,single,technician,0,high_school,0
16630,53,married,admin_,unknown,university_degree,0
16631,37,married,blue-collar,0,basic_9y,1
16632,35,married,entrepreneur,0,university_degree,1
16633,38,single,technician,0,professional_course,unknown
16634,33,single,admin_,0,university_degree,0
16635,21,married,blue-collar,0,basic_9y,1
16636,36,married,blue-collar,0,basic_9y,0
16637,53,married,services,0,professional_course,1
16638,29,single,technician,0,university_degree,0
16639,29,single,technician,0,university_degree,0
16640,46,divorced,admin_,0,high_school,0
16641,23,single,admin_,0,professional_course,0
16642,38,married,blue-collar,0,basic_6y,0
16643,34,single,blue-collar,0,basic_4y,0
16644,42,single,technician,0,high_school,0
16645,30,married,management,0,university_degree,1
16646,38,married,blue-collar,0,basic_6y,0
16647,25,married,blue-collar,0,basic_9y,1
16648,31,married,technician,0,basic_9y,1
16649,53,married,blue-collar,0,basic_6y,1
16650,42,married,unknown,0,university_degree,0
16651,23,single,admin_,0,professional_course,0
16652,42,married,self-employed,0,university_degree,0
16653,56,married,blue-collar,unknown,basic_9y,1
16654,42,married,self-employed,0,university_degree,0
16655,49,divorced,self-employed,0,university_degree,1
16656,51,married,admin_,unknown,basic_9y,1
16657,30,divorced,technician,0,professional_course,0
16658,30,divorced,technician,0,professional_course,0
16659,28,married,admin_,0,university_degree,1
16660,33,married,technician,0,university_degree,1
16661,26,single,admin_,0,university_degree,1
16662,54,unknown,housemaid,0,basic_4y,1
16663,55,married,management,0,basic_9y,1
16664,25,single,services,0,basic_9y,0
16665,35,married,admin_,0,professional_course,1
16666,29,married,admin_,0,high_school,0
16667,36,married,entrepreneur,0,university_degree,0
16668,28,single,admin_,0,high_school,0
16669,32,divorced,services,unknown,basic_9y,0
16670,28,single,admin_,0,university_degree,1
16671,34,married,services,0,high_school,0
16672,57,married,blue-collar,unknown,basic_6y,1
16673,50,married,management,0,university_degree,1
16674,38,married,blue-collar,0,basic_6y,0
16675,56,married,retired,0,professional_course,1
16676,38,married,blue-collar,0,basic_9y,1
16677,22,single,admin_,0,high_school,1
16678,39,married,technician,0,professional_course,unknown
16679,44,married,services,0,,1
16680,30,married,blue-collar,0,basic_6y,1
16681,26,married,blue-collar,0,basic_6y,0
16682,49,married,admin_,0,high_school,0
16683,39,married,services,unknown,,1
16684,35,married,services,0,basic_9y,1
16685,27,single,blue-collar,unknown,basic_9y,1
16686,48,divorced,technician,0,professional_course,0
16687,37,married,admin_,0,high_school,1
16688,59,married,services,unknown,high_school,1
16689,32,married,blue-collar,0,basic_6y,1
16690,24,single,services,0,high_school,0
16691,28,married,admin_,0,high_school,0
16692,32,married,blue-collar,0,basic_6y,1
16693,35,single,management,0,,1
16694,39,single,housemaid,unknown,basic_4y,0
16695,23,single,services,0,high_school,unknown
16696,52,married,housemaid,unknown,high_school,1
16697,38,married,entrepreneur,0,university_degree,1
16698,30,divorced,admin_,0,basic_6y,0
16699,60,married,blue-collar,unknown,basic_4y,1
16700,44,divorced,blue-collar,0,basic_9y,0
16701,50,married,admin_,unknown,university_degree,1
16702,26,single,services,0,high_school,1
16703,31,married,blue-collar,unknown,basic_9y,0
16704,47,married,self-employed,0,basic_9y,1
16705,43,married,admin_,0,university_degree,1
16706,60,married,self-employed,0,university_degree,1
16707,27,married,technician,0,professional_course,0
16708,50,single,admin_,0,university_degree,unknown
16709,26,single,blue-collar,0,basic_4y,0
16710,40,married,entrepreneur,0,university_degree,0
16711,36,divorced,services,0,high_school,0
16712,48,married,services,0,basic_9y,1
16713,31,married,blue-collar,unknown,basic_4y,0
16714,34,married,management,0,university_degree,0
16715,31,married,blue-collar,unknown,basic_4y,1
16716,40,divorced,admin_,0,university_degree,0
16717,27,single,blue-collar,unknown,basic_9y,1
16718,26,single,blue-collar,0,professional_course,1
16719,32,married,technician,0,professional_course,0
16720,58,married,technician,unknown,,0
16721,41,married,blue-collar,0,basic_6y,1
16722,29,married,self-employed,unknown,professional_course,1
16723,24,married,admin_,0,university_degree,1
16724,48,divorced,technician,0,professional_course,1
16725,27,married,admin_,0,high_school,1
16726,26,married,blue-collar,0,basic_6y,0
16727,32,married,services,0,basic_9y,1
16728,40,divorced,admin_,0,university_degree,0
16729,29,single,services,0,basic_6y,1
16730,40,divorced,blue-collar,0,basic_9y,0
16731,29,single,technician,0,high_school,0
16732,44,married,admin_,0,high_school,0
16733,56,married,retired,0,basic_4y,0
16734,31,single,blue-collar,unknown,basic_9y,0
16735,58,married,blue-collar,0,basic_4y,0
16736,52,married,services,unknown,high_school,1
16737,42,married,entrepreneur,0,university_degree,unknown
16738,47,divorced,technician,0,high_school,0
16739,41,single,technician,0,university_degree,0
16740,42,married,admin_,0,high_school,0
16741,58,married,blue-collar,0,basic_4y,1
16742,52,married,retired,unknown,basic_4y,unknown
16743,41,married,blue-collar,0,high_school,1
16744,49,married,services,0,high_school,0
16745,32,married,technician,0,university_degree,1
16746,41,single,entrepreneur,0,high_school,1
16747,44,married,entrepreneur,unknown,university_degree,0
16748,27,single,services,0,high_school,1
16749,51,married,technician,0,high_school,0
16750,27,single,services,0,high_school,1
16751,27,single,services,0,high_school,1
16752,43,divorced,housemaid,unknown,basic_6y,0
16753,56,married,blue-collar,0,basic_4y,1
16754,29,single,blue-collar,0,basic_6y,1
16755,38,married,blue-collar,0,basic_6y,unknown
16756,27,single,services,0,university_degree,0
16757,47,divorced,technician,0,high_school,0
16758,39,divorced,services,0,high_school,0
16759,39,divorced,services,0,high_school,0
16760,26,married,admin_,0,high_school,0
16761,50,married,management,0,professional_course,0
16762,29,single,admin_,0,university_degree,1
16763,36,single,admin_,0,university_degree,0
16764,39,divorced,services,0,high_school,0
16765,44,married,blue-collar,unknown,basic_9y,1
16766,31,married,services,unknown,high_school,0
16767,29,single,admin_,0,university_degree,0
16768,44,married,blue-collar,0,basic_4y,1
16769,41,single,technician,0,university_degree,0
16770,43,single,admin_,0,high_school,1
16771,51,married,technician,0,professional_course,1
16772,29,single,technician,0,high_school,0
16773,26,married,admin_,0,high_school,0
16774,50,married,entrepreneur,0,basic_9y,1
16775,35,single,management,unknown,university_degree,1
16776,41,single,technician,0,university_degree,1
16777,41,single,entrepreneur,0,high_school,0
16778,41,single,entrepreneur,0,high_school,0
16779,27,single,blue-collar,0,basic_6y,0
16780,41,single,entrepreneur,0,high_school,1
16781,55,married,entrepreneur,unknown,university_degree,0
16782,46,married,blue-collar,0,basic_6y,0
16783,49,married,blue-collar,unknown,basic_9y,0
16784,43,divorced,housemaid,unknown,basic_6y,1
16785,59,married,technician,unknown,university_degree,0
16786,41,single,technician,0,university_degree,0
16787,54,married,blue-collar,unknown,basic_4y,1
16788,25,single,blue-collar,0,basic_9y,1
16789,47,married,admin_,0,professional_course,0
16790,54,married,services,unknown,high_school,0
16791,26,single,blue-collar,0,basic_9y,0
16792,32,single,student,0,high_school,1
16793,57,married,management,0,university_degree,0
16794,43,married,entrepreneur,0,high_school,1
16795,37,divorced,blue-collar,unknown,basic_9y,1
16796,41,single,entrepreneur,0,high_school,1
16797,31,married,blue-collar,0,basic_4y,1
16798,27,single,services,0,university_degree,0
16799,54,married,services,unknown,high_school,0
16800,50,married,technician,0,professional_course,0
16801,54,married,technician,unknown,professional_course,0
16802,27,single,management,0,university_degree,0
16803,59,married,technician,0,professional_course,0
16804,57,married,self-employed,0,university_degree,1
16805,27,single,services,0,high_school,1
16806,57,married,self-employed,0,university_degree,0
16807,56,married,services,unknown,high_school,1
16808,47,divorced,technician,0,high_school,1
16809,33,single,technician,0,high_school,1
16810,56,married,services,unknown,high_school,0
16811,40,married,services,unknown,basic_9y,0
16812,49,married,blue-collar,unknown,basic_9y,0
16813,49,married,blue-collar,unknown,basic_9y,0
16814,36,married,admin_,0,university_degree,0
16815,49,married,technician,0,basic_4y,1
16816,31,single,entrepreneur,0,university_degree,1
16817,49,married,technician,0,professional_course,0
16818,46,married,blue-collar,unknown,high_school,1
16819,47,divorced,technician,0,high_school,1
16820,33,single,technician,0,basic_9y,0
16821,23,single,blue-collar,0,basic_9y,1
16822,54,married,technician,unknown,high_school,1
16823,44,married,admin_,0,university_degree,1
16824,53,married,technician,0,basic_9y,1
16825,53,married,entrepreneur,0,university_degree,1
16826,58,married,blue-collar,0,basic_9y,0
16827,59,married,admin_,unknown,basic_4y,1
16828,59,married,admin_,unknown,basic_4y,0
16829,54,married,services,unknown,basic_9y,1
16830,47,divorced,technician,0,high_school,1
16831,52,single,retired,0,basic_9y,0
16832,54,married,technician,unknown,high_school,0
16833,45,married,services,0,high_school,0
16834,54,single,services,0,basic_9y,0
16835,57,married,self-employed,0,university_degree,0
16836,52,married,technician,0,professional_course,0
16837,53,married,technician,0,,1
16838,52,married,technician,0,professional_course,0
16839,51,single,services,unknown,high_school,0
16840,47,divorced,technician,0,high_school,1
16841,53,married,blue-collar,unknown,,unknown
16842,44,married,admin_,0,university_degree,0
16843,46,divorced,technician,0,university_degree,1
16844,48,married,management,0,university_degree,1
16845,52,married,blue-collar,0,basic_9y,1
16846,39,divorced,services,0,high_school,0
16847,38,divorced,admin_,0,high_school,0
16848,54,married,technician,0,university_degree,1
16849,56,married,technician,0,professional_course,1
16850,36,married,management,unknown,,1
16851,48,married,blue-collar,unknown,basic_4y,1
16852,44,married,services,unknown,high_school,unknown
16853,55,married,admin_,0,basic_4y,0
16854,57,married,self-employed,0,basic_4y,1
16855,44,married,blue-collar,unknown,basic_9y,0
16856,49,married,technician,0,professional_course,1
16857,43,single,blue-collar,0,basic_9y,0
16858,43,married,blue-collar,unknown,basic_9y,0
16859,51,divorced,housemaid,0,high_school,1
16860,52,married,services,unknown,high_school,0
16861,41,single,blue-collar,unknown,basic_6y,0
16862,52,married,services,unknown,high_school,1
16863,45,married,admin_,unknown,,1
16864,49,married,technician,0,professional_course,1
16865,45,married,admin_,unknown,,0
16866,39,single,self-employed,0,high_school,0
16867,45,married,admin_,unknown,,1
16868,57,married,blue-collar,0,basic_4y,1
16869,46,married,blue-collar,unknown,high_school,1
16870,41,single,entrepreneur,0,high_school,1
16871,51,married,housemaid,0,basic_4y,1
16872,34,divorced,services,0,high_school,0
16873,46,married,blue-collar,0,,0
16874,30,single,admin_,0,university_degree,1
16875,24,single,services,0,high_school,1
16876,46,married,blue-collar,0,basic_6y,1
16877,57,married,blue-collar,0,,1
16878,57,married,technician,0,professional_course,1
16879,43,married,technician,0,high_school,1
16880,43,married,technician,unknown,professional_course,1
16881,37,single,blue-collar,0,basic_9y,0
16882,35,married,blue-collar,0,,1
16883,29,married,entrepreneur,0,high_school,1
16884,34,divorced,blue-collar,0,basic_6y,1
16885,53,married,blue-collar,0,,0
16886,53,single,unknown,0,,1
16887,55,divorced,services,0,high_school,1
16888,23,single,blue-collar,0,basic_9y,1
16889,35,married,retired,unknown,basic_4y,0
16890,32,single,technician,0,university_degree,1
16891,45,married,admin_,unknown,,1
16892,53,married,blue-collar,0,,0
16893,50,married,blue-collar,unknown,basic_9y,1
16894,50,married,blue-collar,unknown,basic_9y,0
16895,50,married,blue-collar,unknown,basic_9y,1
